
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012495                       # Number of seconds simulated (Second)
simTicks                                  12495236500                       # Number of ticks simulated (Tick)
finalTick                                 12495236500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     41.52                       # Real time elapsed on the host (Second)
hostTickRate                                300886166                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2269508                       # Number of bytes of host memory used (Byte)
simInsts                                     27217481                       # Number of instructions simulated (Count)
simOps                                       27217528                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   655380                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     655378                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         24990474                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.918177                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.089114                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        27232597                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      162                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       27228274                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      3                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                15230                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             10683                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  39                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24939496                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.091773                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.371079                       # Number of insts issued each cycle (Count)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      6529728                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   6571712                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                             60909                       # Total snoops (Count)
system.l2bus.snoopTraffic                     2413184                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples              125868                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.003138                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.055932                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                    125473     99.69%     99.69% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       395      0.31%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                125868                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  12495236500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy            101966000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy              984000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            96453000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          128482                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        63523                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               395                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          395                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                 4                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                31                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                   35                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst                4                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               31                       # number of overall hits (Count)
system.l2cache.overallHits::total                  35                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             653                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           64271                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              64924                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            653                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          64271                       # number of overall misses (Count)
system.l2cache.overallMisses::total             64924                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     47703500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   4758866000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    4806569500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     47703500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   4758866000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   4806569500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           657                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         64302                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            64959                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          657                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        64302                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           64959                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.993912                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.999518                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.999461                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.993912                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.999518                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.999461                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 73052.833078                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 74043.752237                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 74033.785657                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 73052.833078                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 74043.752237                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 74033.785657                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
